Destination Airport State,ID,Origin Airport,Origin Airport State,Route Cost,Destination Airport,Main Cabin Price,Departing Date,Departing Time,Duration,Distance,Destination Code,Arrival Date,Origin Code,Arrival Time,Total Seats,Origin Airport City,Origin Airport Country,Origin Airport Fee,Origin Airport Lounge,Destination Airport City,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,Type,Surcharge,Food Served,Main Cabin Seats,Business Class Price,Miner Points,First Class Seats,Time Zone Difference,Business Class Seats,Flight Number,First Class Price
Texas,3030,Hartsfield-Jackson Atlanta International Airport,Georgia,10990,El Paso International Airport,375,5/1/2023,8:20 AM,181,1280,ELP,5/1/2023,ATL,9:21 AM,166,Atlanta,United States,4.5,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,104,737,2560,15,-2,47,2363030,2687
Texas,3150,Hartsfield-Jackson Atlanta International Airport,Georgia,10990,El Paso International Airport,425,5/2/2023,8:20 AM,181,1280,ELP,5/2/2023,ATL,9:21 AM,157,Atlanta,United States,4.5,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,85,956,2560,11,-2,61,2303150,2893
Texas,3270,Hartsfield-Jackson Atlanta International Airport,Georgia,10990,El Paso International Airport,235,5/3/2023,8:20 AM,181,1280,ELP,5/3/2023,ATL,9:21 AM,149,Atlanta,United States,4.5,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,100,580,2560,9,-2,40,2333270,3309
Texas,3390,Hartsfield-Jackson Atlanta International Airport,Georgia,10990,El Paso International Airport,382,5/4/2023,8:20 AM,181,1280,ELP,5/4/2023,ATL,9:21 AM,158,Atlanta,United States,4.5,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,89,1043,2560,13,-2,56,2363390,2981
Texas,3510,Hartsfield-Jackson Atlanta International Airport,Georgia,10990,El Paso International Airport,315,5/5/2023,8:20 AM,181,1280,ELP,5/5/2023,ATL,9:21 AM,140,Atlanta,United States,4.5,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,90,724,2560,8,-2,42,2303510,3365
Illinois,17,El Paso International Airport,Texas,10706,Chicago International Airport,183,4/6/2023,5:25 AM,176,1235,ORD,4/6/2023,ELP,9:21 AM,153,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,88,1197,2470,8,1,57,23817,2457
Illinois,137,El Paso International Airport,Texas,10706,Chicago International Airport,403,4/7/2023,5:25 AM,176,1235,ORD,4/7/2023,ELP,9:21 AM,169,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,98,1187,2470,11,1,60,232137,3391
Illinois,257,El Paso International Airport,Texas,10706,Chicago International Airport,189,4/8/2023,5:25 AM,176,1235,ORD,4/8/2023,ELP,9:21 AM,157,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,102,1011,2470,11,1,44,235257,2906
Illinois,377,El Paso International Airport,Texas,10706,Chicago International Airport,311,4/9/2023,5:25 AM,176,1235,ORD,4/9/2023,ELP,9:21 AM,142,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,87,1159,2470,14,1,41,238377,3096
Illinois,497,El Paso International Airport,Texas,10706,Chicago International Airport,178,4/10/2023,5:25 AM,176,1235,ORD,4/10/2023,ELP,9:21 AM,161,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,101,582,2470,12,1,48,232497,2351
Illinois,617,El Paso International Airport,Texas,10706,Chicago International Airport,269,4/11/2023,5:25 AM,176,1235,ORD,4/11/2023,ELP,9:21 AM,147,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,92,898,2470,10,1,45,235617,2541
Illinois,737,El Paso International Airport,Texas,10706,Chicago International Airport,306,4/12/2023,5:25 AM,176,1235,ORD,4/12/2023,ELP,9:21 AM,170,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,94,759,2470,13,1,63,238737,2509
Illinois,857,El Paso International Airport,Texas,10706,Chicago International Airport,408,4/13/2023,5:25 AM,176,1235,ORD,4/13/2023,ELP,9:21 AM,147,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,99,720,2470,8,1,40,232857,2940
Illinois,977,El Paso International Airport,Texas,10706,Chicago International Airport,397,4/14/2023,5:25 AM,176,1235,ORD,4/14/2023,ELP,9:21 AM,170,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,93,833,2470,14,1,63,235977,2818
Illinois,1097,El Paso International Airport,Texas,10706,Chicago International Airport,490,4/15/2023,5:25 AM,176,1235,ORD,4/15/2023,ELP,9:21 AM,168,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,90,836,2470,15,1,63,2381097,1497
Illinois,1217,El Paso International Airport,Texas,10706,Chicago International Airport,362,4/16/2023,5:25 AM,176,1235,ORD,4/16/2023,ELP,9:21 AM,165,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,91,1124,2470,10,1,64,2321217,1486
Illinois,1337,El Paso International Airport,Texas,10706,Chicago International Airport,410,4/17/2023,5:25 AM,176,1235,ORD,4/17/2023,ELP,9:21 AM,163,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,95,583,2470,15,1,53,2351337,1462
Illinois,1457,El Paso International Airport,Texas,10706,Chicago International Airport,176,4/18/2023,5:25 AM,176,1235,ORD,4/18/2023,ELP,9:21 AM,161,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,102,811,2470,13,1,46,2381457,1367
Illinois,1577,El Paso International Airport,Texas,10706,Chicago International Airport,360,4/19/2023,5:25 AM,176,1235,ORD,4/19/2023,ELP,9:21 AM,144,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,93,953,2470,9,1,42,2321577,2729
Illinois,1697,El Paso International Airport,Texas,10706,Chicago International Airport,126,4/20/2023,5:25 AM,176,1235,ORD,4/20/2023,ELP,9:21 AM,166,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,94,690,2470,15,1,57,2351697,2039
Illinois,1817,El Paso International Airport,Texas,10706,Chicago International Airport,343,4/21/2023,5:25 AM,176,1235,ORD,4/21/2023,ELP,9:21 AM,165,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,88,1129,2470,15,1,62,2381817,3068
Illinois,1937,El Paso International Airport,Texas,10706,Chicago International Airport,477,4/22/2023,5:25 AM,176,1235,ORD,4/22/2023,ELP,9:21 AM,158,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,90,1161,2470,12,1,56,2321937,1692
Illinois,2057,El Paso International Airport,Texas,10706,Chicago International Airport,433,4/23/2023,5:25 AM,176,1235,ORD,4/23/2023,ELP,9:21 AM,140,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,85,944,2470,12,1,43,2352057,1847
Illinois,2177,El Paso International Airport,Texas,10706,Chicago International Airport,153,4/24/2023,5:25 AM,176,1235,ORD,4/24/2023,ELP,9:21 AM,162,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,90,1079,2470,8,1,64,2382177,3319
Illinois,2297,El Paso International Airport,Texas,10706,Chicago International Airport,321,4/25/2023,5:25 AM,176,1235,ORD,4/25/2023,ELP,9:21 AM,163,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,93,625,2470,8,1,62,2322297,2977
Illinois,2417,El Paso International Airport,Texas,10706,Chicago International Airport,475,4/26/2023,5:25 AM,176,1235,ORD,4/26/2023,ELP,9:21 AM,140,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,92,1086,2470,8,1,40,2352417,3200
Illinois,2537,El Paso International Airport,Texas,10706,Chicago International Airport,389,4/27/2023,5:25 AM,176,1235,ORD,4/27/2023,ELP,9:21 AM,161,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,87,580,2470,10,1,64,2382537,3251
Illinois,2657,El Paso International Airport,Texas,10706,Chicago International Airport,419,4/28/2023,5:25 AM,176,1235,ORD,4/28/2023,ELP,9:21 AM,171,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,100,766,2470,12,1,59,2322657,3081
Illinois,2777,El Paso International Airport,Texas,10706,Chicago International Airport,381,4/29/2023,5:25 AM,176,1235,ORD,4/29/2023,ELP,9:21 AM,148,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,94,632,2470,13,1,41,2352777,1797
Illinois,2897,El Paso International Airport,Texas,10706,Chicago International Airport,242,4/30/2023,5:25 AM,176,1235,ORD,4/30/2023,ELP,9:21 AM,155,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,98,715,2470,14,1,43,2382897,1371
Illinois,3017,El Paso International Airport,Texas,10706,Chicago International Airport,368,5/1/2023,5:25 AM,176,1235,ORD,5/1/2023,ELP,9:21 AM,147,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,85,1095,2470,15,1,47,2323017,1582
Illinois,3137,El Paso International Airport,Texas,10706,Chicago International Airport,513,5/2/2023,5:25 AM,176,1235,ORD,5/2/2023,ELP,9:21 AM,143,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,93,802,2470,10,1,40,2353137,3374
Illinois,3257,El Paso International Airport,Texas,10706,Chicago International Airport,378,5/3/2023,5:25 AM,176,1235,ORD,5/3/2023,ELP,9:21 AM,162,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,92,618,2470,13,1,57,2383257,3122
Illinois,3377,El Paso International Airport,Texas,10706,Chicago International Airport,523,5/4/2023,5:25 AM,176,1235,ORD,5/4/2023,ELP,9:21 AM,164,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,95,991,2470,15,1,54,2323377,1590
Illinois,3497,El Paso International Airport,Texas,10706,Chicago International Airport,335,5/5/2023,5:25 AM,176,1235,ORD,5/5/2023,ELP,9:21 AM,146,El Paso,United States,3.5,FALSE,Chicago,United States,4.5,TRUE,Domestic,0,FALSE,87,666,2470,12,1,47,2353497,1221
California,10,El Paso International Airport,Texas,14000,Los Angeles International Airport,504,4/6/2023,8:20 AM,113,714,LAX,4/6/2023,ELP,9:13 AM,157,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,101,1199,1428,14,-1,42,23110,2135
California,130,El Paso International Airport,Texas,14000,Los Angeles International Airport,504,4/7/2023,8:20 AM,113,714,LAX,4/7/2023,ELP,9:13 AM,144,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,86,758,1428,9,-1,49,234130,2104
California,250,El Paso International Airport,Texas,14000,Los Angeles International Airport,402,4/8/2023,8:20 AM,113,714,LAX,4/8/2023,ELP,9:13 AM,162,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,100,843,1428,13,-1,49,237250,1824
California,370,El Paso International Airport,Texas,14000,Los Angeles International Airport,214,4/9/2023,8:20 AM,113,714,LAX,4/9/2023,ELP,9:13 AM,169,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,96,726,1428,12,-1,61,231370,2465
California,490,El Paso International Airport,Texas,14000,Los Angeles International Airport,170,4/10/2023,8:20 AM,113,714,LAX,4/10/2023,ELP,9:13 AM,145,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,91,1088,1428,11,-1,43,234490,2670
California,610,El Paso International Airport,Texas,14000,Los Angeles International Airport,250,4/11/2023,8:20 AM,113,714,LAX,4/11/2023,ELP,9:13 AM,149,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,99,772,1428,10,-1,40,237610,2345
California,730,El Paso International Airport,Texas,14000,Los Angeles International Airport,328,4/12/2023,8:20 AM,113,714,LAX,4/12/2023,ELP,9:13 AM,149,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,85,1018,1428,13,-1,51,231730,1651
California,850,El Paso International Airport,Texas,14000,Los Angeles International Airport,264,4/13/2023,8:20 AM,113,714,LAX,4/13/2023,ELP,9:13 AM,145,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,85,626,1428,8,-1,52,234850,1479
California,970,El Paso International Airport,Texas,14000,Los Angeles International Airport,325,4/14/2023,8:20 AM,113,714,LAX,4/14/2023,ELP,9:13 AM,168,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,95,815,1428,11,-1,62,237970,2888
California,1090,El Paso International Airport,Texas,14000,Los Angeles International Airport,337,4/15/2023,8:20 AM,113,714,LAX,4/15/2023,ELP,9:13 AM,165,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,96,742,1428,10,-1,59,2311090,2138
California,1210,El Paso International Airport,Texas,14000,Los Angeles International Airport,339,4/16/2023,8:20 AM,113,714,LAX,4/16/2023,ELP,9:13 AM,159,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,98,886,1428,12,-1,49,2341210,1900
California,1330,El Paso International Airport,Texas,14000,Los Angeles International Airport,175,4/17/2023,8:20 AM,113,714,LAX,4/17/2023,ELP,9:13 AM,169,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,104,819,1428,8,-1,57,2371330,1633
California,1450,El Paso International Airport,Texas,14000,Los Angeles International Airport,285,4/18/2023,8:20 AM,113,714,LAX,4/18/2023,ELP,9:13 AM,149,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,90,842,1428,9,-1,50,2311450,1303
California,1570,El Paso International Airport,Texas,14000,Los Angeles International Airport,422,4/19/2023,8:20 AM,113,714,LAX,4/19/2023,ELP,9:13 AM,141,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,88,1183,1428,13,-1,40,2341570,2138
California,1690,El Paso International Airport,Texas,14000,Los Angeles International Airport,222,4/20/2023,8:20 AM,113,714,LAX,4/20/2023,ELP,9:13 AM,158,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,85,843,1428,15,-1,58,2371690,1632
California,1810,El Paso International Airport,Texas,14000,Los Angeles International Airport,403,4/21/2023,8:20 AM,113,714,LAX,4/21/2023,ELP,9:13 AM,160,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,90,1039,1428,12,-1,58,2311810,1703
California,1930,El Paso International Airport,Texas,14000,Los Angeles International Airport,391,4/22/2023,8:20 AM,113,714,LAX,4/22/2023,ELP,9:13 AM,168,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,99,650,1428,13,-1,56,2341930,3209
California,2050,El Paso International Airport,Texas,14000,Los Angeles International Airport,253,4/23/2023,8:20 AM,113,714,LAX,4/23/2023,ELP,9:13 AM,163,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,93,750,1428,14,-1,56,2372050,2877
California,2170,El Paso International Airport,Texas,14000,Los Angeles International Airport,435,4/24/2023,8:20 AM,113,714,LAX,4/24/2023,ELP,9:13 AM,160,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,96,720,1428,14,-1,50,2312170,1257
California,2290,El Paso International Airport,Texas,14000,Los Angeles International Airport,361,4/25/2023,8:20 AM,113,714,LAX,4/25/2023,ELP,9:13 AM,152,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,94,1024,1428,12,-1,46,2342290,2876
California,2410,El Paso International Airport,Texas,14000,Los Angeles International Airport,199,4/26/2023,8:20 AM,113,714,LAX,4/26/2023,ELP,9:13 AM,175,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,97,963,1428,15,-1,63,2372410,1444
California,2530,El Paso International Airport,Texas,14000,Los Angeles International Airport,348,4/27/2023,8:20 AM,113,714,LAX,4/27/2023,ELP,9:13 AM,142,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,87,1103,1428,11,-1,44,2312530,1615
California,2650,El Paso International Airport,Texas,14000,Los Angeles International Airport,128,4/28/2023,8:20 AM,113,714,LAX,4/28/2023,ELP,9:13 AM,159,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,93,787,1428,11,-1,55,2342650,2328
California,2770,El Paso International Airport,Texas,14000,Los Angeles International Airport,541,4/29/2023,8:20 AM,113,714,LAX,4/29/2023,ELP,9:13 AM,155,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,95,988,1428,10,-1,50,2372770,2243
California,2890,El Paso International Airport,Texas,14000,Los Angeles International Airport,314,4/30/2023,8:20 AM,113,714,LAX,4/30/2023,ELP,9:13 AM,176,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,101,979,1428,12,-1,63,2312890,2456
California,3010,El Paso International Airport,Texas,14000,Los Angeles International Airport,510,5/1/2023,8:20 AM,113,714,LAX,5/1/2023,ELP,9:13 AM,175,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,98,571,1428,13,-1,64,2343010,1859
California,3130,El Paso International Airport,Texas,14000,Los Angeles International Airport,220,5/2/2023,8:20 AM,113,714,LAX,5/2/2023,ELP,9:13 AM,155,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,88,751,1428,13,-1,54,2373130,2199
California,3250,El Paso International Airport,Texas,14000,Los Angeles International Airport,223,5/3/2023,8:20 AM,113,714,LAX,5/3/2023,ELP,9:13 AM,151,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,98,614,1428,8,-1,45,2313250,3117
California,3370,El Paso International Airport,Texas,14000,Los Angeles International Airport,426,5/4/2023,8:20 AM,113,714,LAX,5/4/2023,ELP,9:13 AM,148,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,86,1119,1428,13,-1,49,2343370,3214
California,3490,El Paso International Airport,Texas,14000,Los Angeles International Airport,540,5/5/2023,8:20 AM,113,714,LAX,5/5/2023,ELP,9:13 AM,157,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,92,772,1428,12,-1,53,2373490,1261
Texas,61,Heathrow Airport,United Kingdom,72726,El Paso International Airport,958,4/6/2023,5:25 AM,645,5148,ELP,4/6/2023,LHR,9:10 AM,141,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,91,3238,15444,9,-7,41,23761,10103
Texas,181,Heathrow Airport,United Kingdom,72726,El Paso International Airport,919,4/7/2023,5:25 AM,645,5148,ELP,4/7/2023,LHR,9:10 AM,174,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,99,3550,15444,11,-7,64,231181,11623
Texas,301,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1134,4/8/2023,5:25 AM,645,5148,ELP,4/8/2023,LHR,9:10 AM,174,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,104,4685,15444,11,-7,59,234301,7399
Texas,421,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1155,4/9/2023,5:25 AM,645,5148,ELP,4/9/2023,LHR,9:10 AM,154,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,93,5129,15444,13,-7,48,237421,4246
Texas,541,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1163,4/10/2023,5:25 AM,645,5148,ELP,4/10/2023,LHR,9:10 AM,149,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,91,4095,15444,14,-7,44,231541,12715
Texas,661,Heathrow Airport,United Kingdom,72726,El Paso International Airport,909,4/11/2023,5:25 AM,645,5148,ELP,4/11/2023,LHR,9:10 AM,167,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,97,3156,15444,12,-7,58,234661,11107
Texas,781,Heathrow Airport,United Kingdom,72726,El Paso International Airport,940,4/12/2023,5:25 AM,645,5148,ELP,4/12/2023,LHR,9:10 AM,159,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,89,6126,15444,10,-7,60,237781,10955
Texas,901,Heathrow Airport,United Kingdom,72726,El Paso International Airport,914,4/13/2023,5:25 AM,645,5148,ELP,4/13/2023,LHR,9:10 AM,159,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,104,4176,15444,11,-7,44,231901,5926
Texas,1021,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1207,4/14/2023,5:25 AM,645,5148,ELP,4/14/2023,LHR,9:10 AM,150,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,100,4075,15444,10,-7,40,2341021,8549
Texas,1141,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1125,4/15/2023,5:25 AM,645,5148,ELP,4/15/2023,LHR,9:10 AM,168,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,93,3100,15444,11,-7,64,2371141,6421
Texas,1261,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1092,4/16/2023,5:25 AM,645,5148,ELP,4/16/2023,LHR,9:10 AM,161,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,99,5231,15444,11,-7,51,2311261,11047
Texas,1381,Heathrow Airport,United Kingdom,72726,El Paso International Airport,985,4/17/2023,5:25 AM,645,5148,ELP,4/17/2023,LHR,9:10 AM,160,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,102,4986,15444,10,-7,48,2341381,4758
Texas,1501,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1309,4/18/2023,5:25 AM,645,5148,ELP,4/18/2023,LHR,9:10 AM,175,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,97,3103,15444,14,-7,64,2371501,6370
Texas,1621,Heathrow Airport,United Kingdom,72726,El Paso International Airport,863,4/19/2023,5:25 AM,645,5148,ELP,4/19/2023,LHR,9:10 AM,153,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,85,3677,15444,15,-7,53,2311621,8841
Texas,1741,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1213,4/20/2023,5:25 AM,645,5148,ELP,4/20/2023,LHR,9:10 AM,153,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,104,4252,15444,8,-7,41,2341741,7144
Texas,1861,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1008,4/21/2023,5:25 AM,645,5148,ELP,4/21/2023,LHR,9:10 AM,155,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,99,4477,15444,14,-7,42,2371861,5534
Texas,1981,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1102,4/22/2023,5:25 AM,645,5148,ELP,4/22/2023,LHR,9:10 AM,161,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,95,5135,15444,12,-7,54,2311981,11692
Texas,2101,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1026,4/23/2023,5:25 AM,645,5148,ELP,4/23/2023,LHR,9:10 AM,156,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,88,5545,15444,10,-7,58,2342101,10348
Texas,2221,Heathrow Airport,United Kingdom,72726,El Paso International Airport,936,4/24/2023,5:25 AM,645,5148,ELP,4/24/2023,LHR,9:10 AM,160,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,101,3409,15444,12,-7,47,2372221,9774
Texas,2341,Heathrow Airport,United Kingdom,72726,El Paso International Airport,805,4/25/2023,5:25 AM,645,5148,ELP,4/25/2023,LHR,9:10 AM,176,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,102,3165,15444,11,-7,63,2312341,11986
Texas,2461,Heathrow Airport,United Kingdom,72726,El Paso International Airport,899,4/26/2023,5:25 AM,645,5148,ELP,4/26/2023,LHR,9:10 AM,146,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,88,4592,15444,10,-7,48,2342461,7562
Texas,2581,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1049,4/27/2023,5:25 AM,645,5148,ELP,4/27/2023,LHR,9:10 AM,159,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,102,5898,15444,15,-7,42,2372581,8290
Texas,2701,Heathrow Airport,United Kingdom,72726,El Paso International Airport,968,4/28/2023,5:25 AM,645,5148,ELP,4/28/2023,LHR,9:10 AM,170,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,102,4373,15444,10,-7,58,2312701,4277
Texas,2821,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1180,4/29/2023,5:25 AM,645,5148,ELP,4/29/2023,LHR,9:10 AM,145,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,92,3740,15444,11,-7,42,2342821,6732
Texas,2941,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1041,4/30/2023,5:25 AM,645,5148,ELP,4/30/2023,LHR,9:10 AM,170,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,98,3951,15444,14,-7,58,2372941,9462
Texas,3061,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1243,5/1/2023,5:25 AM,645,5148,ELP,5/1/2023,LHR,9:10 AM,155,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,95,4791,15444,13,-7,47,2313061,7869
Texas,3181,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1213,5/2/2023,5:25 AM,645,5148,ELP,5/2/2023,LHR,9:10 AM,175,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,102,4046,15444,14,-7,59,2343181,10252
Texas,3301,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1266,5/3/2023,5:25 AM,645,5148,ELP,5/3/2023,LHR,9:10 AM,168,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,99,5435,15444,9,-7,60,2373301,9104
Texas,3421,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1017,5/4/2023,5:25 AM,645,5148,ELP,5/4/2023,LHR,9:10 AM,150,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,93,3956,15444,13,-7,44,2313421,9858
Texas,3541,Heathrow Airport,United Kingdom,72726,El Paso International Airport,566,5/5/2023,5:25 AM,645,5148,ELP,5/5/2023,LHR,9:10 AM,149,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,85,2798,15444,10,-7,54,2343541,11706
Nevada,50,El Paso International Airport,Texas,17071,Harry Reid International Airport,273,4/6/2023,8:20 AM,97,582,LAS,4/6/2023,ELP,8:57 AM,161,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,92,751,1164,15,-1,54,23550,2268
